codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,Language,Source Type,1st Theme,2nd Theme,Perspective,Who,Who Background,Whom,Whom Background,Verification,Verification.1,Comments,Coder,weekIndex,Comment,1st Theme String,Source Type String,Prevention String
2020-01-19-2020-01-26,UCGXbLrVe8vnkiFv7q2vYv3w,oZpVhLgLA8U,?Que es el coronavirus?,2020-01-22T16:17:11Z,1133070,13147.0,574.0,2079.0,117,El Mundo,289000,ES,https://www.youtube.com/watch?v=oZpVhLgLA8U,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UCTrQ7HXWRRxr7OsOtodr2_w,6cplSFezFcg,Coronavirus: China puts millions in lockdown amid rising deaths,2020-01-24T19:17:57Z,1131811,7474.0,475.0,4261.0,643,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=6cplSFezFcg,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UCknLrEdhRCp1aegoMqRaCZg,870N8Qaie4Y,China puts Wuhan on lockdown to stem spread of coronavirus | DW News,2020-01-23T10:54:52Z,1112651,7234.0,339.0,3305.0,328,DW News,1670000,DE,https://www.youtube.com/watch?v=870N8Qaie4Y,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UC9GGzAhhvhJO1hL10-BcgNA,7roiiKbkx98,"Le coronavirus, encore un evenement predit dans &quot;Les Simpson&quot; ?",2020-01-24T12:49:55Z,1109598,8298.0,901.0,1215.0,152,LeHuffPost,682000,FR,https://www.youtube.com/watch?v=7roiiKbkx98,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UCuFFtHWoLl5fauMMD5Ww2jA,8NHO_VeFDhw,Coronavirus Q&amp;A | Separating fact from fiction,2020-01-25T16:57:57Z,1085673,10273.0,673.0,3242.0,1776,CBC News,2250000,CA,https://www.youtube.com/watch?v=8NHO_VeFDhw,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UC16niRr50-MSBwiO3YDb3RA,1RDTNdA_TL4,China coronavirus: The virus spread to Europe with 3 cases confirmed in France - BBC News,2020-01-25T09:24:31Z,1035600,8324.0,388.0,5059.0,133,BBC News,8210000,GB,https://www.youtube.com/watch?v=1RDTNdA_TL4,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-19-2020-01-26,UC7E9Dj_lmrJdDrH2Bg7rNqQ,bbRfiAdyWgY,Mercado en China probable ORIGEN del CORONAVIRUS,2020-01-23T05:17:55Z,1035543,3469.0,671.0,632.0,63,El Heraldo de México,0,MX,https://www.youtube.com/watch?v=bbRfiAdyWgY,,,,,,,,,,,,,,3,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCdOSeEq9Cs2Pco7OCn2_i5w,fraxH3rvU84,TV9 Marathi Live | Mahad Building collapse | Ganesh Chaturthi 2020 | CoronaVirus | Heavy Rain,2020-01-29T12:06:30Z,289850006,,,0.0,0,TV9 Marathi,3500000,IN,https://www.youtube.com/watch?v=fraxH3rvU84,4.0,,,,,,,,,,,,1.0,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCP0uG-mcMImgKnJz-VjJZmQ,jjH6v95z3Nw,Manorama News LIVE TV | mnoorm nyuus laiv | Latest Covid News Updates | Malayalam News LIVE Channel,2020-01-27T05:05:51Z,179956409,257707.0,69733.0,0.0,0,Manorama News,4230000,IN,https://www.youtube.com/watch?v=jjH6v95z3Nw,4.0,,,,,,,,,,,,1.0,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCC552Sd-3nyi_tk2BudLUzA,OTYfke545vI,What Actually Happens If You Get Coronavirus?,2020-01-30T06:24:32Z,12396283,437189.0,12926.0,34892.0,507,AsapSCIENCE,9400000,Unknown,https://www.youtube.com/watch?v=OTYfke545vI,1.0,5.0,1.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,1.0,4,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UCTrQ7HXWRRxr7OsOtodr2_w,luztqxUBvZo,Inside Wuhan: Daily life in China&#39;s coronavirus quarantine zone,2020-01-26T17:23:42Z,9828431,116135.0,4489.0,27655.0,471,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=luztqxUBvZo,1.0,1.0,4.1,9.0,3.0,1.0,6.0,3.0,5.0,1.1,,,1.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UChLtXXpo4Ge1ReTEboVvTDg,NytLE5ECa8M,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,2020-02-01T15:28:20Z,8310513,41816.0,3567.0,7409.0,224,Global News,1970000,CA,https://www.youtube.com/watch?v=NytLE5ECa8M,1.0,1.0,9.0,5.0,3.0,9.0,7.0,3.0,5.0,1.1,,,1.0,4,,Human Interest,Straight news,Not prevention
2020-01-26-2020-02-02,UC0QHWhjbe5fGJEPz3sVb6nw,LI90iqFqLXs,The Truth About The Coronavirus (Jan 2020),2020-01-29T22:30:00Z,5679785,303432.0,4242.0,33375.0,634,Doctor Mike,6100000,US,https://www.youtube.com/watch?v=LI90iqFqLXs,1.0,7.0,1.0,3.0,2.0,1.0,3.0,9.0,7.0,1.1,,,1.0,4,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UCG-iSMVtWbbwDDXgXXypARQ,okg7uq_HrhQ,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) &amp; COVID-19 Treatment,2020-01-29T01:17:08Z,3858256,53787.0,1729.0,5659.0,665,MedCram - Medical Lectures Explained CLEARLY,808000,US,https://www.youtube.com/watch?v=okg7uq_HrhQ,1.0,7.0,1.0,0.0,1.0,1.0,3.0,9.0,7.0,1.1,,,1.0,4,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UCPgLNge0xqQHWM5B5EFH9Cg,P6t3SxhvRuE,Coronavirus: China combats ever-strengthening disease,2020-01-26T16:07:36Z,3670225,11995.0,1224.0,,104,The Telegraph,1360000,GB,https://www.youtube.com/watch?v=P6t3SxhvRuE,1.0,1.0,2.0,4.1,3.0,9.0,7.0,3.0,2.0,1.1,,,1.0,4,,Statistics and Modeling,Straight news,Not prevention
2020-01-26-2020-02-02,UC16niRr50-MSBwiO3YDb3RA,0jAWPcyPFQc,China coronavirus &#39;spreads before symptoms show&#39; - BBC News,2020-01-26T10:40:33Z,2803673,22478.0,1173.0,12152.0,242,BBC News,8210000,GB,https://www.youtube.com/watch?v=0jAWPcyPFQc,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,5.0,1.1,,coded for first half,1.0,4,,Virus information,Straight news,Not prevention
2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,UoErujrHgAI,Coronavirus: how China builds two hospitals at top speed at the heart of the virus outbreak,2020-01-29T04:02:58Z,2573432,18288.0,861.0,4093.0,145,South China Morning Post,1360000,HK,https://www.youtube.com/watch?v=UoErujrHgAI,1.0,1.0,4.5,0.0,2.0,9.0,7.0,3.0,7.0,1.1,,,1.0,4,,Prevention and Action,Straight news,Other prevention
2020-01-26-2020-02-02,UCNye-wNBqNL5ZzHSJj3l8Bg,3i9TYs9XKMw,China cracks down on wildlife trade amid coronavirus outbreak,2020-01-26T13:38:45Z,2479118,6453.0,942.0,1660.0,111,Al Jazeera English,5690000,QA,https://www.youtube.com/watch?v=3i9TYs9XKMw,1.0,1.0,4.1,5.0,2.0,3.0,5.0,3.0,2.0,1.1,,,0.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UCzznO4xSV8BKnUBPyswtCUw,0YOVPIQuvAw,"213 dead, 9,692 cases of coronavirus confirmed in China",2020-01-31T03:58:30Z,2103607,10101.0,736.0,3104.0,183,ARIRANG NEWS,393000,South Korea,https://www.youtube.com/watch?v=0YOVPIQuvAw,1.0,1.0,2.0,1.0,1.0,8.0,2.0,9.0,7.0,1.1,,,0.0,4,,Statistics and Modeling,Straight news,Not prevention
2020-01-26-2020-02-02,UCZVmadzXQgMRg1kxmwKrGDA,SVQpEiOWIhE,!El Coronavirus en 5 minutos! - Wuhan/China Virus (Animacion),2020-01-27T14:00:11Z,1984399,18611.0,2686.0,1673.0,308,Juan Cano MD,47700,CO,https://www.youtube.com/watch?v=SVQpEiOWIhE,2.0,,,,,,,,,,,,0.0,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCIRYBXDze5krPDzAEOxFGVA,JXkMdoRP1Bg,Wuhan hospitals under pressure as coronavirus is &#39;getting stronger&#39;,2020-01-26T17:17:12Z,1929830,8460.0,527.0,2116.0,105,Guardian News,1290000,GB,https://www.youtube.com/watch?v=JXkMdoRP1Bg,3.0,1.0,4.1,0.0,2.0,3.0,2.0,3.0,5.0,1.1,,"Chinese video posted by English news source, captions are in english, how do we code language? CS: Chinese 3",0.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,VA9G1VCnOFY,"China coronavirus: drone footage reveals 'ghost town' Wuhan, the sealed-off outbreak epicentre",2020-01-29T03:57:52Z,1854923,8133.0,495.0,1955.0,99,South China Morning Post,1360000,HK,https://www.youtube.com/watch?v=VA9G1VCnOFY,1.0,1.0,4.1,2.0,1.0,3.0,5.0,9.0,7.0,1.1,,,0.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UCG-iSMVtWbbwDDXgXXypARQ,UCG3xqtcL3c,"Coronavirus Symptoms, Diagnosis, Treatment, &amp; Vaccine Status (Recorded January 27, 2020)",2020-01-27T13:15:01Z,1801485,14286.0,810.0,1519.0,273,MedCram - Medical Lectures Explained CLEARLY,808000,US,https://www.youtube.com/watch?v=UCG3xqtcL3c,1.0,5.0,2.0,3.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,4,,Statistics and Modeling,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UCTrQ7HXWRRxr7OsOtodr2_w,D4vFj5GsBnE,Inside Wuhan: Q&amp;A from China Coronavirus lockdown,2020-01-29T12:18:52Z,1491989,28043.0,1475.0,7128.0,872,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=D4vFj5GsBnE,1.0,1.0,9.0,4.1,2.0,4.0,5.0,9.0,7.0,1.1,,,0.0,4,,Human Interest,Straight news,Not prevention
2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,t_PSSTP8ROg,"Wuhan residents chant 'Keep it up, Wuhan' out of their windows to boost morale",2020-01-28T13:17:42Z,1314590,34212.0,862.0,5932.0,75,South China Morning Post,1360000,HK,https://www.youtube.com/watch?v=t_PSSTP8ROg,1.0,1.0,9.0,0.0,2.0,9.0,7.0,3.0,5.0,1.1,,,0.0,4,,Human Interest,Straight news,Not prevention
2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,A4qwCWwC-Oo,Coronavirus: Doctor explains the proper way to wash your hands and put on a face mask,2020-01-30T05:45:55Z,1112936,11381.0,427.0,1034.0,154,South China Morning Post,1360000,HK,https://www.youtube.com/watch?v=A4qwCWwC-Oo,1.0,1.0,4.2,0.0,1.0,3.0,3.0,9.0,7.0,1.3,,,0.0,4,,Prevention and Action,Straight news,Mask
2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,F5zX4EX1KCY,"We speak to a resident inside Wuhan, the epicentre of the coronavirus outbreak",2020-01-27T14:46:03Z,991000,4938.0,338.0,1639.0,170,South China Morning Post,1360000,HK,https://www.youtube.com/watch?v=F5zX4EX1KCY,1.0,1.0,4.1,5.0,1.0,3.0,5.0,3.0,2.0,1.1,,,0.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UCF9IOB2TExg3QIBupFtBDxg,aPvpfC7NfR0,Coronavirus,2020-01-26T23:54:52Z,985284,16026.0,430.0,2822.0,1736,Dr. John Campbell,730000,GB,https://www.youtube.com/watch?v=aPvpfC7NfR0,1.0,7.0,1.0,0.0,1.0,4.0,3.0,9.0,7.0,1.1,,,1.0,4,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UCG-iSMVtWbbwDDXgXXypARQ,9vMXSkKLg2I,"Coronavirus Outbreak - Transmission &amp; Updates Explained (Recorded January 26, 2020)",2020-01-27T02:55:26Z,983814,11548.0,485.0,2269.0,396,MedCram - Medical Lectures Explained CLEARLY,808000,US,https://www.youtube.com/watch?v=9vMXSkKLg2I,1.0,7.0,1.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,1.0,4,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-01-26-2020-02-02,UC16niRr50-MSBwiO3YDb3RA,CAUUi8zEZBk,Coronavirus: Britons on Wuhan flights to be quarantined - BBC News,2020-01-29T22:29:51Z,930252,5288.0,353.0,2106.0,445,BBC News,8210000,GB,https://www.youtube.com/watch?v=CAUUi8zEZBk,1.0,1.0,4.1,7.1,3.0,4.0,5.0,4.0,2.0,1.1,,,1.0,4,,Prevention and Action,Straight news,Lockdown
2020-01-26-2020-02-02,UCNye-wNBqNL5ZzHSJj3l8Bg,AUS-W81mElQ,China: Covering the Coronavirus Contagion | The Listening Post (Full),2020-02-01T13:37:49Z,884916,6509.0,577.0,1761.0,1491,Al Jazeera English,5690000,QA,https://www.youtube.com/watch?v=AUS-W81mElQ,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCKjU3KzdbJE1EFcHVqXC3_g,5UkwqcSgKls,Inside a lab developing coronavirus vaccine,2020-01-28T03:50:56Z,879790,7766.0,324.0,,122,CBC News: The National,822000,CA,https://www.youtube.com/watch?v=5UkwqcSgKls,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCGMWT3CM6uMuuRSOIYITeLw,KFfNwdguK4o,Elodie Poux - Le Coronavirus - LRDP (27/01/2020),2020-01-31T17:34:49Z,849564,8749.0,361.0,,443,Kalmia Productions,13700,FR,https://www.youtube.com/watch?v=KFfNwdguK4o,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UClLLRs_mFTsNT5U-DqTYAGg,033EviVx9Kc,El coronavirus deja a Wuhan como una ciudad fantasma,2020-01-28T09:39:11Z,822279,3802.0,375.0,853.0,94,La Vanguardia,654000,ES,https://www.youtube.com/watch?v=033EviVx9Kc,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCupvZG-5ko_eiXAupbDfxWw,eHBOJtFK9V0,Coronavirus declared a global health emergency,2020-01-30T22:34:33Z,659157,5824.0,712.0,4046.0,553,CNN,10500000,Unknown,https://www.youtube.com/watch?v=eHBOJtFK9V0,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCZYTClx2T1of7BRZ86-8fow,wfPF6_KRR_U,What We Know About the New Coronavirus | January 2020,2020-01-31T22:20:35Z,658697,29836.0,1124.0,3006.0,553,SciShow,6360000,US,https://www.youtube.com/watch?v=wfPF6_KRR_U,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UC5NOEUbkLheQcaaRldYW5GA,Vi2BOAIxZGY,Coronavirus erstmals in Deutschland nachgewiesen,2020-01-28T11:06:25Z,571475,11853.0,524.0,4517.0,554,tagesschau,738000,DE,https://www.youtube.com/watch?v=Vi2BOAIxZGY,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCQQn5yWShcFfjmE0YwGjkhQ,4l02Sl42-K8,Que es el coronavirus y que sintomas causa el coronavirus,2020-01-26T03:20:31Z,540029,5608.0,414.0,499.0,151,Tuvi Digital,96100,CO,https://www.youtube.com/watch?v=4l02Sl42-K8,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCoJypYljrrpBf9YfaYzw6sw,qTt3P5V8M1A,2019 novel coronavirus in culture,2020-01-28T19:00:05Z,376267,757.0,76.0,164.0,16,Doherty Institute,727,Unknown,https://www.youtube.com/watch?v=qTt3P5V8M1A,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCvBwMuppqw58nIoBUgTMYtw,YVrw71TOyEE,Cosa realmente sta succedendo in Cina... (corona virus),2020-01-30T13:00:07Z,283071,19839.0,1106.0,1645.0,646,JINGHERLY,0,IT,https://www.youtube.com/watch?v=YVrw71TOyEE,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCfRZKrhLs6HbL5jEc3OL82w,9-t_GMMaGdw,Quels sont les symptomes de l&#39;infection par le coronavirus de la maladie Covid-19 ?,2020-01-29T13:49:23Z,253349,707.0,94.0,198.0,42,Hopitaux Universitaires de Genève,111000,CH,https://www.youtube.com/watch?v=9-t_GMMaGdw,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCIRYBXDze5krPDzAEOxFGVA,bqXfnN76S-I,&#39;Wuhan jiayou&#39;: chants of solidarity spread across city at epicentre of coronavirus,2020-01-28T08:21:50Z,187911,1557.0,61.0,340.0,18,Guardian News,1290000,GB,https://www.youtube.com/watch?v=bqXfnN76S-I,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCPY9IKSkr2GfFW5jbgA5Qbw,4KFP3tay5vM,Medical Animation explaining Coronavirus Mechanism of Action - How Coronavirus attacks a human body,2020-01-30T15:59:40Z,184048,992.0,42.0,38.0,83,Scientific Animations,0,US,https://www.youtube.com/watch?v=4KFP3tay5vM,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCewhc0fvja891XkpIPGRMxQ,A0qzNsNxX08,Coronavirus : Quels sont les symptomes ?,2020-01-27T11:10:08Z,170647,798.0,72.0,,63,LCI,244000,FR,https://www.youtube.com/watch?v=A0qzNsNxX08,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCg8uNiuq_AslECnNZ0n4l8g,nuUQBq7QoPo,CORONAVIRUS in ROMANIA,2020-01-29T13:24:06Z,164268,8474.0,381.0,598.0,1922,Mihai-Alexandru Hash,1480000,RO,https://www.youtube.com/watch?v=nuUQBq7QoPo,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCbn8iglObWN7X3fRphR2ncg,nfPPzf_-In8,Mga pagkaing Kontrobersyal Ano ito?,2020-01-27T07:17:39Z,125422,657.0,455.0,,400,Ligalig PH,2830,PH,https://www.youtube.com/watch?v=nfPPzf_-In8,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCQIGp9-QAfS9M_hadVdFM4Q,Y8U634hkzxw,Coronavirus Affects Stock Market - Nigel Raw - deVere CEO,2020-01-26T02:50:19Z,62641,24.0,2.0,3.0,197,Nigel Green deVere,43700,GB,https://www.youtube.com/watch?v=Y8U634hkzxw,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCk1h-8YaY0tCC3s_ZxmEjbQ,OC7FfkCVfsQ,"Coronavirus, la D&#39;Urso mangia il biscotto della fortuna in diretta",2020-01-31T18:15:05Z,7245,2.0,7.0,1.0,31,OneMediaVideo,6390,Unknown,https://www.youtube.com/watch?v=OC7FfkCVfsQ,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCfBvbNJeZeUNAVwf-GjI3zg,MX2vrwhFD-Q,Coronavirus: A Global Pandemic?,2020-01-28T20:49:01Z,3437,242.0,4.0,79.0,181,thesourwarhead,43400,US,https://www.youtube.com/watch?v=MX2vrwhFD-Q,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCbdrFUQLQ7Y86A1gQK9ucaQ,DIY0JUhvz-Y,Everything That You Have To Know About The Coronavirus,2020-01-31T05:48:43Z,2922,270.0,8.0,385.0,331,Crazytrain2015,43500,SE,https://www.youtube.com/watch?v=DIY0JUhvz-Y,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCrtbze_d61igwMXecKwvkLQ,iATEyyJFgn0,CORONAVIRUS LA VERITA,2020-01-31T20:38:10Z,2371,97.0,8.0,23.0,140,PATRIK KINO GIULIANELLI,179,IT,https://www.youtube.com/watch?v=iATEyyJFgn0,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCXKp9gFNMvLIZTqoIfFKSeA,tMKRY4rWA5Q,Leaked Video Citizen of Wuhan || Coronavirus Government Truth,2020-01-27T16:49:00Z,1278,23.0,0.0,2.0,700,Darryl Fraser,5,Unknown,https://www.youtube.com/watch?v=tMKRY4rWA5Q,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCQbOt4AdDlhG8vAqkgx2Y-g,WVGU151XXWQ,Coronavirus : l'OMS declare une urgence de sante mondiale,2020-01-31T22:37:52Z,1061,2.0,1.0,2.0,111,ONU Info,583,FR,https://www.youtube.com/watch?v=WVGU151XXWQ,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UC05nHifnRWxoJkzgAP-sffg,kJZ9H6TUhQg,#ENTREVISTA El coronavirus,2020-02-01T14:10:08Z,924,6.0,0.0,1.0,1201,TelefuturoInfo,191000,PY,https://www.youtube.com/watch?v=kJZ9H6TUhQg,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCmKNC3eQ9DaPEn62M7oILow,5LkpVsm_NTM,?QUE es el CORONAVIRUS?|LA VERDAD OCULTA detras de la ENFERMEDAD|lo que la OMS no quiere que sepas,2020-01-26T04:20:17Z,884,10.0,2.0,1.0,171,Wons TNT,207,Unknown,https://www.youtube.com/watch?v=5LkpVsm_NTM,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UCynNUfdwQwAMRJjRxJ8VDUA,nz_eGV7A4q4,My daily life in coronavirus in China ~ Wuhan Lockeddown - Younus Ghazali,2020-02-01T11:56:06Z,799,29.0,2.0,24.0,658,Mr. Laowai - Younus Ghazali,0,IN,https://www.youtube.com/watch?v=nz_eGV7A4q4,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-01-26-2020-02-02,UC23alqGnYaJ5ozDbpVxbNzw,AZ_B2k1pk5U,What You Need to Know About the Coronavirus for ISE 2020,2020-01-29T19:29:41Z,556,3.0,2.0,0.0,88,AVNetwork,158,US,https://www.youtube.com/watch?v=AZ_B2k1pk5U,,,,,,,,,,,,,,4,,Not coded,Not coded,Not coded
2020-02-02-2020-02-09,UCCdzRlx-LUYXqRTXFMvXPzw,AhJpNEfIFYo,El nuevo coronavirus explicado por un virologo - (COVID-19),2020-02-04T14:29:59Z,4086931,41696.0,5191.0,6072.0,945,UBUinvestiga,32900,ES,https://www.youtube.com/watch?v=AhJpNEfIFYo,2.0,,,,,,,,,,,,0.0,5,,Not coded,Not coded,Not coded
2020-02-02-2020-02-09,UC4SUWizzKc1tptprBkWjX2Q,Zru5REL9ANg,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2020-02-02T13:16:33Z,3631250,18610.0,1623.0,2077.0,327,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=Zru5REL9ANg,1.0,1.0,1.0,2.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,5,,Virus information,Straight news,Not prevention
2020-02-02-2020-02-09,UCupvZG-5ko_eiXAupbDfxWw,eEUqCxP5Lvc,Coronavirus whistleblower doctor is online hero in China,2020-02-04T15:26:54Z,3514804,34312.0,1624.0,8514.0,177,CNN,10500000,US,https://www.youtube.com/watch?v=eEUqCxP5Lvc,1.0,1.0,7.2,9.0,3.0,3.0,2.0,3.0,2.0,1.1,,,0.0,5,,Politics and Blame,Straight news,Not prevention
2020-02-02-2020-02-09,UCuFFtHWoLl5fauMMD5Ww2jA,kIL5m5XznNY,Get the facts on coronavirus,2020-02-02T00:11:45Z,3277907,39789.0,1650.0,4445.0,310,CBC News,2250000,CA,https://www.youtube.com/watch?v=kIL5m5XznNY,1.0,1.0,1.0,3.0,1.0,2.0,3.0,9.0,7.0,1.1,,,0.0,5,,Virus information,Straight news,Not prevention
2020-02-02-2020-02-09,UC0QHWhjbe5fGJEPz3sVb6nw,YscZRozTN9s,The UPDATED Truth About The Coronavirus (Feb 2020),2020-02-05T22:00:05Z,3074568,161838.0,3264.0,21050.0,741,Doctor Mike,6100000,US,https://www.youtube.com/watch?v=YscZRozTN9s,1.0,7.0,2.0,1.0,2.0,1.0,3.0,9.0,7.0,1.1,,,0.0,5,,Statistics and Modeling,Educational/YouTubers-professionals,Not prevention
2020-02-02-2020-02-09,UCPgLNge0xqQHWM5B5EFH9Cg,oaeC20A1k9s,Coronavirus: First patients transferred to new Wuhan hospital,2020-02-04T12:39:49Z,2661267,8353.0,1076.0,,89,The Telegraph,1350000,GB,https://www.youtube.com/watch?v=oaeC20A1k9s,1.0,1.0,4.5,0.0,3.0,9.0,7.0,9.0,7.0,1.1,,,0.0,5,,Prevention and Action,Straight news,Other prevention
2020-02-02-2020-02-09,UCeY0bbntWzzVIaj2z3QigXg,1U1VYck6KOo,"See Inside COVID-19 Hospital, Filmed By Wuhan Resident, Later Confronted By Police | NBC News",2020-02-04T22:16:06Z,2395254,7805.0,772.0,1222.0,115,NBC News,3760000,US,https://www.youtube.com/watch?v=1U1VYck6KOo,1.0,1.0,2.0,9.0,3.0,3.0,9.0,3.0,7.0,1.3,,"Video is in chinese, but for english audience, how do we code? Also is it human interest or medical resources or both? ",0.0,5,,Statistics and Modeling,Straight news,Not prevention
2020-02-02-2020-02-09,UC07-dOwgza1IguKA86jqxNA,Ded_AxFfJoQ,Can masks protect against the new coronavirus infection?,2020-02-05T20:13:57Z,2127499,4671.0,2123.0,1847.0,87,World Health Organization (WHO),610000,WHO,https://www.youtube.com/watch?v=Ded_AxFfJoQ,1.0,4.0,4.2,0.0,1.0,7.0,2.0,8.0,5.0,1.1,,,0.0,5,,Prevention and Action,WHO,Mask
2020-02-02-2020-02-09,UC_lEiu6917IJz03TnntWUaQ,n4PcAvnFFAw,Coronavirus: muerte de medico chino que alerto de la infeccion causa indignacion mundial,2020-02-08T04:09:32Z,1955873,12395.0,944.0,1704.0,363,CNN en Español,1950000,US,https://www.youtube.com/watch?v=n4PcAvnFFAw,2.0,,,,,,,,,,,,0.0,5,,Not coded,Not coded,Not coded
2020-02-02-2020-02-09,UC6jEF1orhgER1Nsc174FwTg,Ma07a6svw5w,COVID-19: The Facts,2020-02-06T15:10:36Z,1856759,9755.0,741.0,460.0,72,3D4Medical,33800,Others,https://www.youtube.com/watch?v=Ma07a6svw5w,1.0,7.0,1.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,1.0,5,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-02-02-2020-02-09,UC07-dOwgza1IguKA86jqxNA,bPITHEiFWLc,What can people do to protect themselves and others from getting the new coronavirus?,2020-02-05T20:13:57Z,1762490,3147.0,260.0,320.0,94,World Health Organization (WHO),610000,WHO,https://www.youtube.com/watch?v=bPITHEiFWLc,1.0,4.0,4.4,0.0,1.0,7.0,2.0,9.0,7.0,1.1,,,1.0,5,,Prevention and Action,WHO,Social distancing
